JOB,job_clf,salaire,POS,COOR
empi,"employés pour tous,célibataires",111.1519208054447,"Rue Saint-Martin 27 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52831087783884, 6.656826094959953)"
empi,"employés pour tous,célibataires",111.1519208054447,"Rue Saint-Martin 27 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.525167922459886, 6.646191656914857)"
empi,"employés pour tous,célibataires",111.1519208054447,"Rue Saint-Martin 27 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.526543739530034, 6.624601421286525)"
empi,"employés pour tous,célibataires",111.1519208054447,"Rue Saint-Martin 27 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51525711490028, 6.639773903256353)"
empi,"employés pour tous,célibataires",111.1519208054447,"Rue Saint-Martin 27 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.532089664672775, 6.631977078598927)"
ménag,employées pour le ménage et la ferme,81.75459812137922,"Rue Cheneau-de-Bourg 2 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51588801596998, 6.627935805730115)"
ménag,employées pour le ménage et la ferme,81.75459812137922,,
menuisier,"bois,liège,meubles",384.5255638674845,,
employé,"employés pour tous,célibataires",111.1519208054447,"Avenue de Beaulieu, Lausanne, District de Lausanne, Vaud, 1002, Schweiz/Suisse/Svizzera/Svizra","(46.525488, 6.6260997)"
jardin,"journaliers,entretien",5.847277687159012,,
jardinier,"journaliers,entretien",5.847277687159012,,
nég,commerce de détail,384.7401428651783,"46, Avenue de Morges, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5259154, 6.617513)"
empi,"employés pour tous,célibataires",111.1519208054447,"16, Place de la Palud, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5222698, 6.6325656)"
ménagère,employées pour le ménage et la ferme,81.75459812137922,,
fabr. de biscuits,produits alimentaires,421.8623094662245,,
jardinier,"journaliers,entretien",5.847277687159012,,
machiniste,industrie des métaux,404.9105686484057,,
téléph,"agences,locations,consultations",433.2349963440017,"8, Avenue de Tivoli, Lausanne, District de Lausanne, Vaud, 1007, Schweiz/Suisse/Svizzera/Svizra","(46.5213345, 6.6215413)"
typo,réparations,345.78653768508855,"Chemin de Boston 14 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52554636413297, 6.63135637735961)"
cuisin,produits alimentaires,421.8623094662245,,
médecin,"agences,locations,consultations",433.2349963440017,"Rue Charles-Monnard 6 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.54466918957036, 6.644329590485521)"
emp.,"employés pour tous,célibataires",111.1519208054447,"21, Place de la Palud, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.522039, 6.6333395)"
serrur,industrie des métaux,404.9105686484057,"Chemin de Bellevue 6 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52811810006794, 6.642524473317246)"
"empi, postal",transports,394.39619776140415,"115, Avenue de Morges, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5253934, 6.6159685)"
sténo-dact,arts graphiques,414.5666235446316,,
empi,"employés pour tous,célibataires",111.1519208054447,"Rue des Echelettes 7 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52897988279538, 6.6321198426936325)"
tapissier,"bois,liège,meubles",384.5255638674845,,
charpent,"construction,charpenterie",394.1816187637103,,
menuis,"bois,liège,meubles",384.5255638674845,"17, Rue du Maupas, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5247083, 6.6257776)"
magas,commerce de détail,384.7401428651783,"Plantage du Vallon A, Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.5263663, 6.6369168)"
charpentier,"construction,charpenterie",394.1816187637103,,
Vve,administration publique,440.1967408530476,"Rue du Maupas, Lausanne, District de Lausanne, Vaud, 1002, Schweiz/Suisse/Svizzera/Svizra","(46.5240407, 6.6269404)"
dessinateur,arts graphiques,414.5666235446316,"2, Rue du Petit-Rocher, Lausanne, District de Lausanne, Vaud, 1002, Schweiz/Suisse/Svizzera/Svizra","(46.5244315, 6.6262669)"
charpentier,"construction,charpenterie",394.1816187637103,,
coiffeur,commerce de détail,384.7401428651783,"18, Avenue du Rond-Point, Lausanne, District de Lausanne, Vaud, 1001, Schweiz/Suisse/Svizzera/Svizra","(46.5154134, 6.6260113)"
menuisier,"bois,liège,meubles",384.5255638674845,"Rue Marterey 50 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.54153086199565, 6.632000196111036)"
charret,transports,394.39619776140415,,
dessinât,arts graphiques,414.5666235446316,"Chemin du Presbytère 12 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51801810699368, 6.632436875196293)"
Vve,administration publique,440.1967408530476,"20, Avenue de l'Université, Lausanne, District de Lausanne, Vaud, 1014, Schweiz/Suisse/Svizzera/Svizra","(46.5253201, 6.6355109)"
Vve,administration publique,440.1967408530476,"Rue du Tunnel 20 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.5221508786038, 6.632396543927822)"
garçon de magasin,commerce de détail,384.7401428651783,"Chemin de Martheray, Cheseaux-sur-Lausanne, District de Lausanne, Vaud, 1033, Schweiz/Suisse/Svizzera/Svizra","(46.582302, 6.5960197)"
cordonnier,"vêtements, lingerie,chaussures,literies",399.9752517014458,"Rue du Petit-Saint-Jean 1 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.5285921149923, 6.63231840571579)"
maçon,"construction,charpenterie",394.1816187637103,,
ménagère,employées pour le ménage et la ferme,81.75459812137922,"Chemin de Martheray, Cheseaux-sur-Lausanne, District de Lausanne, Vaud, 1033, Schweiz/Suisse/Svizzera/Svizra","(46.582302, 6.5960197)"
ferblantier,industrie des métaux,404.9105686484057,"7, Avenue du Rond-Point, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5149599, 6.6282208)"
ferblant,industrie des métaux,404.9105686484057,"7, Avenue du Rond-Point, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5149599, 6.6282208)"
couturière,"vêtements, lingerie,chaussures,literies",399.9752517014458,,
contre-maître,industrie du papier,434.73704932785904,,
menuisier,"bois,liège,meubles",384.5255638674845,,
empi,"employés pour tous,célibataires",111.1519208054447,,
serrur,industrie des métaux,404.9105686484057,,
voyag,transports,394.39619776140415,"Rue Saint-Martin 29 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53379171777559, 6.636219364995982)"
man,"employés pour tous,célibataires",111.1519208054447,"Rue du Petit-Beaulieu 4 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52047200474182, 6.636428127815143)"
peintre,arts graphiques,414.5666235446316,"Rue du Pont 12 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.50950553108086, 6.636611392237327)"
voyageur,transports,394.39619776140415,"1, Rue du Midi, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5186321, 6.6312717)"
comm. CFF,transports,394.39619776140415,"40, Boulevard de Grancy, Lausanne, District de Lausanne, Vaud, 1001, Schweiz/Suisse/Svizzera/Svizra","(46.5160782, 6.627269)"
négoc,commerce de gros,409.4167275999778,"Avenue d'Echallens 82 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52136062759878, 6.636466287915059)"
men,"vêtements, lingerie,chaussures,literies",399.9752517014458,,
profess,"agences,locations,consultations",433.2349963440017,,
négoc,commerce de gros,409.4167275999778,"Avenue des Mousquines 20 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.5203689756774, 6.63653795493172)"
prof,administration publique,440.1967408530476,,
jardin,"journaliers,entretien",5.847277687159012,"Chemin du Bois-Genoud 4 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51709948321781, 6.617529786817037)"
Vve,administration publique,440.1967408530476,"Avenue Edouard-Dapples 44 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.5266144344108, 6.617431496531014)"
architecte,"construction,charpenterie",394.1816187637103,"Place de la Gare 17 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51815540334832, 6.617561340209617)"
commis,commerce de détail,384.7401428651783,"5, Avenue du Rond-Point, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5151052, 6.628248)"
man,"employés pour tous,célibataires",111.1519208054447,,
couturière,"vêtements, lingerie,chaussures,literies",399.9752517014458,"7, Rue du Valentin, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5239794, 6.6304527)"
Vve,administration publique,440.1967408530476,"57, Rue du Maupas, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5256833, 6.624039)"
chauff. d’auto,transports,394.39619776140415,"56, Boulevard de Grancy, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5165822, 6.6256711)"
serrurier,industrie des métaux,404.9105686484057,"35, Rue de Bourg, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5201009, 6.6359086)"
Vve,administration publique,440.1967408530476,"35, Rue de Bourg, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5201009, 6.6359086)"
primeurs,produits alimentaires,421.8623094662245,,
couvreur,"construction,charpenterie",394.1816187637103,"Rue des Jardins 9 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53594855386577, 6.6173310966747625)"
man,"employés pour tous,célibataires",111.1519208054447,"33, Rue de Bourg, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5200969, 6.6357278)"
Vve,administration publique,440.1967408530476,"Rue des Jardins 9 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.527287941423694, 6.617463350203691)"
dact,"employés pour tous,célibataires",111.1519208054447,"15, Rue du Simplon, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5157213, 6.6303061)"
cimenteur,pierre et terre,417.5707295123464,"11, Rue du Maupas, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5243672, 6.625485)"
ménagère,employées pour le ménage et la ferme,81.75459812137922,"Rue du Simplon 15 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.517439873064326, 6.617614938579245)"
laitier,produits alimentaires,421.8623094662245,,
prof,administration publique,440.1967408530476,"11, Avenue Louis-Ruchonnet, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.518193, 6.6263699)"
nég,commerce de détail,384.7401428651783,"Avenue Juste-Olivier 6 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52502713646112, 6.617606682618277)"
bonneterie en gros,commerce de gros,409.4167275999778,,
Vve,administration publique,440.1967408530476,"Avenue des Jordils 1 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52433395507242, 6.640131270172291)"
repass,industrie textile,405.9834636368753,,
cordon,"vêtements, lingerie,chaussures,literies",399.9752517014458,"Rue Pré-du-Marché, Lausanne, District de Lausanne, Vaud, 1002, Schweiz/Suisse/Svizzera/Svizra","(46.5255253, 6.629318)"
voyag,transports,394.39619776140415,,
journal,arts graphiques,414.5666235446316,"Rue de la Pontaise 23 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53971459308215, 6.644534877283618)"
journal,arts graphiques,414.5666235446316,"Rue de la Pontaise 23 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53939979133979, 6.64669329238747)"
ajusteur,réparations,345.78653768508855,,
épicier,commerce de détail,384.7401428651783,,
commis postal,administration publique,440.1967408530476,"26, Boulevard de Grancy, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5157387, 6.6286724)"
ménagère,employées pour le ménage et la ferme,81.75459812137922,,
secrétaire,bureaux de consultation,414.3151424263152,"Avenue Eugène-Rambert 6 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52157356237662, 6.64496103820153)"
fromages,produits alimentaires,421.8623094662245,"Chemin du Presbytère, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5298888, 6.6218729)"
portier,"employés pour tous,célibataires",111.1519208054447,"Rue Etraz 1 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.521835756181815, 6.63147317799008)"
empi.,"employés pour tous,célibataires",111.1519208054447,"Avenue d'Echallens 34 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.53196210236585, 6.6313309965864)"
empi.,"employés pour tous,célibataires",111.1519208054447,"Avenue d'Echallens 34 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51997420619748, 6.63522927091084)"
chauffeur,transports,394.39619776140415,"21, Avenue Pierre-Maurice Glayre, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5291123, 6.6167968)"
lingère,"vêtements, lingerie,chaussures,literies",399.9752517014458,"Chemin de Champ-Soleil, Chailly, Lausanne, District de Lausanne, Vaud, 1012, Schweiz/Suisse/Svizzera/Svizra","(46.5232315, 6.6536344)"
journ,"journaliers,entretien",5.847277687159012,"Rue Saint-Roch, Lausanne, District de Lausanne, Vaud, 1002, Schweiz/Suisse/Svizzera/Svizra","(46.52465, 6.6277385)"
électricien,"gaz,eau,éléctricité",446.1097362056362,"Rue du Valentin, Lausanne, District de Lausanne, Vaud, 1014, Schweiz/Suisse/Svizzera/Svizra","(46.5272161, 6.6312797)"
gérante,"agences,locations,consultations",433.2349963440017,,
emp.,"employés pour tous,célibataires",111.1519208054447,"Dalat, 5, Place du Vallon, Lausanne, District de Lausanne, Vaud, 1005, Schweiz/Suisse/Svizzera/Svizra","(46.5271922, 6.6390526)"
cout,industrie textile,405.9834636368753,,
emp.,"employés pour tous,célibataires",111.1519208054447,,
emp.,"employés pour tous,célibataires",111.1519208054447,"1, Avenue de Riant-Mont, Lausanne, District de Lausanne, Vaud, 1014, Schweiz/Suisse/Svizzera/Svizra","(46.5255513, 6.6313538)"
relieur,industrie du papier,434.73704932785904,,
secrétaire,bureaux de consultation,414.3151424263152,"Avenue de Montoie 8 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52918767356241, 6.646800832676596)"
secrétaire,bureaux de consultation,414.3151424263152,"Avenue de Montoie 8 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51708675955906, 6.623749576025897)"
comm. postal,transports,394.39619776140415,"10, Rue des Terreaux, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.5228757, 6.6282517)"
cordonnier,"vêtements, lingerie,chaussures,literies",399.9752517014458,"12, Avenue Frédéric-César-de-La-Harpe, Lausanne, District de Lausanne, Vaud, 1007, Schweiz/Suisse/Svizzera/Svizra","(46.5126975, 6.6254803)"
tailleur,"vêtements, lingerie,chaussures,literies",399.9752517014458,"Place Saint-François 11 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51759316560596, 6.647013232373759)"
maçon,"construction,charpenterie",394.1816187637103,"Rue du Flon, Lausanne, District de Lausanne, Vaud, 1003, Schweiz/Suisse/Svizzera/Svizra","(46.520648, 6.6352068)"
maçon,"construction,charpenterie",394.1816187637103,,
tourneur,industrie des métaux,404.9105686484057,"Chemin de Martheray, Cheseaux-sur-Lausanne, District de Lausanne, Vaud, 1033, Schweiz/Suisse/Svizzera/Svizra","(46.582302, 6.5960197)"
entrepr,"construction,charpenterie",394.1816187637103,,
plâtrier,"construction,charpenterie",394.1816187637103,"Rue du Valentin, Lausanne, District de Lausanne, Vaud, 1014, Schweiz/Suisse/Svizzera/Svizra","(46.5272161, 6.6312797)"
cout,industrie textile,405.9834636368753,"Rue des Echelettes 6 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.52207162311038, 6.644068286134893)"
cout,industrie textile,405.9834636368753,"Rue des Echelettes 6 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51712129872054, 6.609074852356449)"
rentier,"affaires immobilières,location",352.70226843879027,,
commis,commerce de détail,384.7401428651783,"12, Rue de la Tour, Lausanne, District de Lausanne, Vaud, 1002, Schweiz/Suisse/Svizzera/Svizra","(46.5238559, 6.6289078)"
correcteur,arts graphiques,414.5666235446316,"64, Avenue d'Ouchy, Lausanne, District de Lausanne, Vaud, 1006, Schweiz/Suisse/Svizzera/Svizra","(46.5080569, 6.6270294)"
man,"employés pour tous,célibataires",111.1519208054447,,
dem. de mag,commerce de détail,384.7401428651783,,
jardin,"journaliers,entretien",5.847277687159012,"Parc Mon-Repos 1 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.5074584295754, 6.626866329444088)"
institutr,administration publique,440.1967408530476,"1, Avenue de Beaulieu, Lausanne, District de Lausanne, Vaud, 1004, Schweiz/Suisse/Svizzera/Svizra","(46.5239564, 6.6247517)"
cond. typo,réparations,345.78653768508855,"13, Rue de la Pontaise, Lausanne, District de Lausanne, Vaud, 1002, Schweiz/Suisse/Svizzera/Svizra","(46.5295417, 6.6300517)"
employé,"employés pour tous,célibataires",111.1519208054447,"Chemin des Fauconnières 6 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.54230645682263, 6.648364003557629)"
employé,"employés pour tous,célibataires",111.1519208054447,"Chemin des Fauconnières 6 Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra","(46.51616837049384, 6.622797645811128)"
